timestamp,city,latitude,longitude,pm25,temperature,humidity,wind_speed,traffic_speed,free_flow_speed,traffic_congestion,hour_of_day,day_of_week,is_weekend,is_rush_hour,hour_sin,hour_cos,pm25_rolling_mean_3h,pm25_rolling_std_3h,congestion_rolling_mean_3h,pm25_rolling_mean_6h,pm25_rolling_std_6h,congestion_rolling_mean_6h,pm25_rolling_mean_24h,pm25_rolling_std_24h,congestion_rolling_mean_24h,pm25_lag_1h,congestion_lag_1h,temperature_lag_1h,pm25_lag_3h,congestion_lag_3h,temperature_lag_3h,pm25_lag_6h,congestion_lag_6h,temperature_lag_6h,pm25_rate_of_change,congestion_rate_of_change,temperature_rate_of_change,pm25_pct_change,speed_gap,congestion_delta,congestion_delta_3h,pm25_trend,congestion_trend,wind_dispersion,humidity_wind_idx,pm25_normalized,congestion_normalized,weather_stress
2026-04-03 18:00:00+00:00,New York,40.7143,-74.006,6.8,7.87,70,7.73,16.0,24.3,34.16,18,4,0,1,-1.0,-1.8369701987210297e-16,4.94,2.647,34.353,3.918,2.296,26.562,8.186,8.623,26.237,6.11,41.73,6.16,1.0,13.47,6.38,21.24,25.9,6.62,0.69,-7.57,1.71,0.1129,8.3,-7.57,20.69,-1,1,0.868,8.94,0.0453,0.3416,0.0852
2026-04-03 19:00:00+00:00,New York,40.7143,-74.006,7.48,8.09,66,7.94,15.1,25.0,39.6,19,4,0,1,-0.9659258262890684,0.2588190451025203,6.797,0.685,38.497,4.427,2.729,29.465,8.121,8.622,25.282,6.8,34.16,7.87,1.91,27.17,6.01,4.43,22.18,6.77,0.68,5.44,0.22,0.1,9.9,5.44,12.43,-1,1,0.93,8.209,0.0499,0.396,0.0697
2026-04-03 20:00:00+00:00,New York,40.7143,-74.006,1.0,8.91,71,7.83,21.1,25.4,16.93,20,4,0,0,-0.8660254037844386,0.5000000000000001,5.093,3.561,30.23,4.05,3.058,28.843,7.94,8.728,25.395,7.48,39.6,8.09,6.11,41.73,6.16,3.26,20.66,6.03,-6.48,-22.67,0.82,-0.8663,4.3,-22.67,-24.8,-1,1,0.126,8.953,0.0067,0.1693,0.0855
2026-04-03 21:00:00+00:00,New York,40.7143,-74.006,2.82,9.24,63,7.37,21.8,25.1,13.15,21,4,0,0,-0.7071067811865477,0.7071067811865474,3.767,3.342,23.227,4.353,2.772,28.79,7.92,8.74,25.34,1.0,16.93,8.91,6.8,34.16,7.87,1.0,13.47,6.38,1.82,-3.78,0.33,1.82,3.3,-3.78,-21.01,1,1,0.378,8.434,0.0188,0.1315,0.0745
2026-04-03 22:00:00+00:00,New York,40.7143,-74.006,2.82,12.74,58,8.38,21.1,24.7,14.57,22,4,0,0,-0.5000000000000004,0.8660254037844384,2.213,1.051,14.883,4.505,2.633,26.69,7.899,8.752,25.042,2.82,13.15,9.24,7.48,39.6,8.09,1.91,27.17,6.01,0.0,1.42,3.5,0.0,3.6,1.42,-25.03,1,-1,0.333,6.84,0.0188,0.1457,0.0408
2026-04-03 23:00:00+00:00,New York,40.7143,-74.006,2.92,14.14,53,9.07,20.5,24.4,15.98,23,4,0,0,-0.25881904510252157,0.9659258262890681,2.853,0.058,14.567,3.973,2.565,22.398,7.826,8.787,25.134,2.82,14.57,12.74,1.0,16.93,8.91,6.11,41.73,6.16,0.1,1.41,1.4,0.0355,3.9,1.41,-0.95,-1,-1,0.318,5.78,0.0195,0.1598,0.0183
2026-04-04 00:00:00+00:00,New York,40.7143,-74.006,1.45,13.79,59,7.97,23.2,28.4,18.31,0,5,1,0,0.0,1.0,2.397,0.821,16.287,3.082,2.302,19.757,7.686,8.864,25.007,2.92,15.98,14.14,2.82,13.15,9.24,6.8,34.16,7.87,-1.47,2.33,-0.35,-0.5034,5.2,2.33,5.16,-1,-1,0.18,7.311,0.0097,0.1831,0.0507
2026-04-04 01:00:00+00:00,New York,40.7143,-74.006,1.01,14.14,52,7.44,22.2,27.7,19.86,1,5,1,0,0.25881904510252074,0.9659258262890683,1.793,1.0,18.05,2.003,0.946,16.467,7.572,8.934,24.786,1.45,18.31,13.79,2.82,14.57,12.74,7.48,39.6,8.09,-0.44,1.55,0.35,-0.3034,5.5,1.55,5.29,-1,-1,0.134,6.897,0.0067,0.1986,0.042
2026-04-04 02:00:00+00:00,New York,40.7143,-74.006,6.49,13.95,53,6.22,24.1,27.3,11.72,2,5,1,0,0.49999999999999994,0.8660254037844387,2.983,3.045,16.63,2.918,1.927,15.598,7.61,8.927,24.305,1.01,19.86,14.14,2.92,15.98,14.14,1.0,16.93,8.91,5.48,-8.14,-0.19,5.4257,3.2,-8.14,-4.26,-1,-1,1.027,8.386,0.0433,0.1172,0.0735
2026-04-04 03:00:00+00:00,New York,40.7143,-74.006,2.76,14.66,55,7.52,23.6,27.6,14.49,3,5,1,0,0.7071067811865476,0.7071067811865476,3.42,2.799,15.357,2.908,1.928,15.822,7.561,8.951,24.093,6.49,11.72,13.95,1.45,18.31,13.79,2.82,13.15,9.24,-3.73,2.77,0.71,-0.5747,4.0,2.77,-3.82,-1,-1,0.362,7.218,0.0184,0.1449,0.0488
2026-04-04 04:00:00+00:00,New York,40.7143,-74.006,4.36,13.03,58,5.26,23.9,27.8,14.03,4,5,1,0,0.8660254037844386,0.5000000000000001,4.537,1.871,13.413,3.165,2.015,15.732,7.569,8.948,24.151,2.76,14.49,14.66,1.01,19.86,14.14,2.82,14.57,12.74,1.6,-0.46,-1.63,0.5797,3.9,-0.46,-5.83,1,-1,0.813,10.821,0.0291,0.1403,0.125
2026-04-04 05:00:00+00:00,New York,40.7143,-74.006,5.23,13.92,51,6.05,22.4,25.1,10.76,5,5,1,0,0.9659258262890683,0.25881904510252074,4.117,1.253,13.093,3.55,2.173,14.862,7.544,8.954,23.875,4.36,14.03,13.03,6.49,11.72,13.95,2.92,15.98,14.14,0.87,-3.27,0.89,0.1995,2.7,-3.27,-0.96,1,-1,0.85,8.293,0.0349,0.1076,0.0715
2026-04-04 06:00:00+00:00,New York,40.7143,-74.006,3.26,13.05,56,5.6,19.7,24.9,20.88,6,5,1,0,1.0,6.123233995736766e-17,4.283,0.987,15.223,3.852,1.936,15.29,7.438,8.991,23.629,5.23,10.76,13.92,2.76,14.49,14.66,1.45,18.31,13.79,-1.97,10.12,-0.87,-0.3767,5.2,10.12,6.39,1,-1,0.572,9.825,0.0217,0.2088,0.1039
2026-04-04 07:00:00+00:00,New York,40.7143,-74.006,9.72,11.95,54,6.42,14.1,25.3,44.27,7,5,1,1,0.9659258262890683,-0.25881904510252063,6.07,3.311,25.303,5.303,2.548,19.358,7.388,8.974,23.787,3.26,20.88,13.05,4.36,14.03,13.03,1.01,19.86,14.14,6.46,23.39,-1.1,1.9816,11.2,23.39,30.24,1,1,1.491,8.282,0.0648,0.4427,0.0713
2026-04-04 08:00:00+00:00,New York,40.7143,-74.006,17.85,11.6,58,6.66,12.5,25.1,50.2,8,5,1,1,0.8660254037844387,-0.4999999999999998,10.277,7.311,38.45,7.197,5.779,25.772,7.645,9.188,24.14,9.72,44.27,11.95,5.23,10.76,13.92,6.49,11.72,13.95,8.13,5.93,-0.35,0.8364,12.6,5.93,39.44,1,1,2.641,8.58,0.119,0.502,0.0776
2026-04-04 09:00:00+00:00,New York,40.7143,-74.006,25.56,10.12,55,6.78,11.8,25.2,53.17,9,5,1,1,0.7071067811865476,-0.7071067811865475,17.71,7.921,49.213,10.997,8.92,32.218,8.42,9.886,24.38,17.85,50.2,11.6,3.26,20.88,13.05,2.76,14.49,14.66,7.71,2.97,-1.48,0.4319,13.4,2.97,32.29,1,1,3.715,7.994,0.1704,0.5317,0.0652
2026-04-04 10:00:00+00:00,New York,40.7143,-74.006,31.42,9.94,56,7.94,21.1,25.5,17.25,10,5,1,0,0.49999999999999994,-0.8660254037844387,24.943,6.806,40.207,15.507,11.392,32.755,8.8,10.593,24.418,25.56,53.17,10.12,9.72,44.27,11.95,4.36,14.03,13.03,5.86,-35.92,-0.18,0.2293,4.4,-35.92,-27.02,1,1,3.908,6.965,0.2095,0.1725,0.0434
2026-04-04 11:00:00+00:00,New York,40.7143,-74.006,22.75,9.53,57,6.58,23.3,25.4,8.27,11,5,1,0,0.258819045102521,-0.9659258262890682,26.577,4.424,26.23,18.427,10.436,32.34,8.069,8.771,23.696,31.42,17.25,9.94,17.85,50.2,11.6,5.23,10.76,13.92,-8.67,-8.98,-0.41,-0.2759,2.1,-8.98,-41.93,1,1,3.406,8.533,0.1517,0.0827,0.0766
2026-04-04 12:00:00+00:00,New York,40.7143,-74.006,4.79,8.42,59,6.65,21.9,24.8,11.69,12,5,1,0,1.2246467991473532e-16,-1.0,19.653,13.582,12.403,18.682,10.001,30.808,7.383,8.329,23.104,22.75,8.27,9.53,25.56,53.17,10.12,3.26,20.88,13.05,-17.96,3.42,-1.11,-0.7895,2.9,3.42,-41.48,1,-1,0.71,8.741,0.0319,0.1169,0.081
2026-04-04 13:00:00+00:00,New York,40.7143,-74.006,2.68,8.78,63,6.98,19.2,24.9,22.89,13,5,1,0,-0.2588190451025208,-0.9659258262890683,10.073,11.029,14.283,17.508,11.555,27.245,7.31,8.363,23.134,4.79,11.69,8.42,31.42,17.25,9.94,9.72,44.27,11.95,-2.11,11.2,0.36,-0.4405,5.7,11.2,5.64,1,-1,0.379,8.898,0.0179,0.2289,0.0843
2026-04-04 14:00:00+00:00,New York,40.7143,-74.006,1.1,8.0,58,9.01,23.0,24.7,6.88,14,5,1,0,-0.4999999999999997,-0.8660254037844388,2.857,1.851,13.82,14.717,13.341,20.025,7.22,8.42,22.56,2.68,22.89,8.78,22.75,8.27,9.53,17.85,50.2,11.6,-1.58,-16.01,-0.78,-0.5896,1.7,-16.01,-1.39,-1,-1,0.121,6.367,0.0073,0.0688,0.0308
2026-04-04 15:00:00+00:00,New York,40.7143,-74.006,1.0,8.45,63,8.73,20.8,25.5,18.43,15,5,1,0,-0.7071067811865471,-0.7071067811865479,1.593,0.942,16.067,10.623,13.115,14.235,7.22,8.42,22.766,1.1,6.88,8.0,4.79,11.69,8.42,25.56,53.17,10.12,-0.1,11.55,0.45,-0.0909,4.7,11.55,6.74,-1,-1,0.113,7.135,0.0067,0.1843,0.047
2026-04-04 16:00:00+00:00,New York,40.7143,-74.006,1.0,9.23,64,9.26,22.1,25.1,11.95,16,5,1,0,-0.8660254037844385,-0.5000000000000004,1.033,0.058,12.42,5.553,8.554,13.352,7.183,8.447,22.132,1.0,18.43,8.45,2.68,22.89,8.78,31.42,17.25,9.94,0.0,-6.48,0.78,0.0,3.0,-6.48,-10.94,-1,-1,0.107,6.838,0.0067,0.1195,0.0407
2026-04-04 17:00:00+00:00,New York,40.7143,-74.006,8.46,8.99,61,8.49,10.8,25.4,57.48,17,5,1,1,-0.9659258262890683,-0.25881904510252063,3.487,4.307,29.287,3.172,2.985,21.553,7.28,8.448,22.788,1.0,11.95,9.23,1.1,6.88,8.0,22.75,8.27,9.53,7.46,45.53,-0.24,7.46,14.6,45.53,50.6,-1,1,0.985,7.101,0.0564,0.5748,0.0463
2026-04-04 18:00:00+00:00,New York,40.7143,-74.006,6.05,9.42,58,9.47,13.5,25.4,46.85,18,5,1,1,-1.0,-1.8369701987210297e-16,5.17,3.807,38.76,3.382,3.161,27.413,7.249,8.451,23.317,8.46,57.48,8.99,1.0,18.43,8.45,4.79,11.69,8.42,-2.41,-10.63,0.43,-0.2849,11.9,-10.63,28.42,-1,1,0.632,6.061,0.0403,0.4685,0.0243
2026-04-04 19:00:00+00:00,New York,40.7143,-74.006,7.52,10.0,57,8.56,10.2,24.8,58.87,19,5,1,1,-0.9659258262890684,0.2588190451025203,7.343,1.215,54.4,4.188,3.541,33.41,7.251,8.451,24.12,6.05,46.85,9.42,1.0,11.95,9.23,2.68,22.89,8.78,1.47,12.02,0.58,0.243,14.6,12.02,46.92,-1,1,0.868,6.582,0.0501,0.5887,0.0353
2026-04-04 20:00:00+00:00,New York,40.7143,-74.006,1.0,11.59,54,8.48,22.7,25.5,10.98,20,5,1,0,-0.8660254037844386,0.5000000000000001,4.857,3.42,38.9,4.172,3.558,34.093,7.251,8.451,23.872,7.52,58.87,10.0,8.46,57.48,8.99,1.1,6.88,8.0,-6.52,-47.89,1.59,-0.867,2.8,-47.89,-46.5,1,1,0.117,6.294,0.0067,0.1098,0.0292
2026-04-04 21:00:00+00:00,New York,40.7143,-74.006,1.3,12.42,50,8.82,21.6,24.1,10.37,21,5,1,0,-0.7071067811865477,0.7071067811865474,3.273,3.681,26.74,4.222,3.507,32.75,7.188,8.492,23.756,1.0,10.98,11.59,6.05,46.85,9.42,1.0,18.43,8.45,0.3,-0.61,0.83,0.3,2.5,-0.61,-36.48,1,1,0.146,5.605,0.0087,0.1037,0.0146
2026-04-04 22:00:00+00:00,New York,40.7143,-74.006,6.81,11.63,59,6.7,20.0,24.2,17.36,22,5,1,0,-0.5000000000000004,0.8660254037844384,3.037,3.271,12.903,5.19,3.23,33.652,7.354,8.441,23.873,1.3,10.37,12.42,7.52,58.87,10.0,1.0,11.95,9.23,5.51,6.99,-0.79,4.2385,4.2,6.99,-41.51,1,1,1.001,8.676,0.0454,0.1736,0.0796
2026-04-04 23:00:00+00:00,New York,40.7143,-74.006,7.05,11.29,90,6.54,21.5,24.9,13.65,23,5,1,0,-0.25881904510252157,0.9659258262890681,5.053,3.253,13.793,4.955,2.987,26.347,7.526,8.389,23.775,6.81,17.36,11.63,1.0,10.98,11.59,8.46,57.48,8.99,0.24,-3.71,-0.34,0.0352,3.4,-3.71,2.67,1,-1,1.062,13.554,0.047,0.1365,0.1828
2026-04-05 00:00:00+00:00,New York,40.7143,-74.006,7.61,12.42,90,5.88,23.7,27.4,13.5,0,6,1,0,0.0,1.0,7.157,0.411,14.837,5.215,3.164,20.788,7.782,8.288,23.575,7.05,13.65,11.29,1.3,10.37,12.42,6.05,46.85,9.42,0.56,-0.15,1.13,0.0794,3.7,-0.15,3.13,1,-1,1.273,15.05,0.0507,0.135,0.2145
2026-04-05 01:00:00+00:00,New York,40.7143,-74.006,7.61,12.87,90,6.09,21.7,27.4,20.8,1,6,1,0,0.25881904510252074,0.9659258262890683,7.423,0.323,15.983,5.23,3.177,14.443,8.058,8.163,23.614,7.61,13.5,12.42,6.81,17.36,11.63,7.52,58.87,10.0,0.0,7.3,0.45,0.0,5.7,7.3,3.44,1,-1,1.229,14.54,0.0507,0.208,0.2037
2026-04-05 02:00:00+00:00,New York,40.7143,-74.006,7.61,12.32,90,5.7,22.4,28.0,20.0,2,6,1,0,0.49999999999999994,0.8660254037844387,7.61,0.0,18.1,6.332,2.489,15.947,8.104,8.156,23.959,7.61,20.8,12.87,7.05,13.65,11.29,1.0,10.98,11.59,0.0,-0.8,-0.55,0.0,5.6,-0.8,6.35,1,-1,1.312,15.517,0.0507,0.2,0.2244
2026-04-05 03:00:00+00:00,New York,40.7143,-74.006,7.75,12.75,90,5.48,21.7,27.6,21.38,3,6,1,0,0.7071067811865476,0.7071067811865476,7.657,0.081,20.727,7.407,0.381,17.782,8.312,8.077,24.246,7.61,20.0,12.32,7.61,13.5,12.42,1.3,10.37,12.42,0.14,1.38,0.43,0.0184,5.9,1.38,7.88,1,-1,1.389,16.129,0.0517,0.2138,0.2373
2026-04-05 04:00:00+00:00,New York,40.7143,-74.006,11.03,12.93,90,4.13,24.6,27.8,11.51,4,6,1,0,0.8660254037844386,0.5000000000000001,8.797,1.935,17.63,8.11,1.451,16.807,8.59,8.05,24.141,7.75,21.38,12.75,7.61,20.8,12.87,6.81,17.36,11.63,3.28,-9.87,0.18,0.4232,3.2,-9.87,-9.29,1,1,2.608,21.277,0.0735,0.1151,0.3462
2026-04-05 05:00:00+00:00,New York,40.7143,-74.006,9.4,12.15,90,4.88,22.0,25.3,13.04,5,6,1,0,0.9659258262890683,0.25881904510252074,9.393,1.64,15.31,8.502,1.425,16.705,8.764,8.02,24.236,11.03,11.51,12.93,7.61,20.0,12.32,7.05,13.65,11.29,-1.63,1.53,-0.78,-0.1478,3.3,1.53,-6.96,1,1,1.888,18.072,0.0627,0.1304,0.2784
2026-04-05 06:00:00+00:00,New York,40.7143,-74.006,8.0,11.13,90,5.25,21.2,24.7,14.17,6,6,1,0,1.0,6.123233995736766e-17,9.477,1.516,12.907,8.567,1.384,16.817,8.961,7.936,23.957,9.4,13.04,12.15,7.75,21.38,12.75,7.61,13.5,12.42,-1.4,1.13,-1.02,-0.1489,3.5,1.13,-7.21,1,-1,1.495,16.822,0.0533,0.1417,0.252
2026-04-05 07:00:00+00:00,New York,40.7143,-74.006,14.45,10.03,90,4.92,15.3,24.5,37.55,7,6,1,1,0.9659258262890683,-0.25881904510252063,10.617,3.393,21.587,9.707,2.664,19.608,9.158,8.014,23.677,8.0,14.17,11.13,11.03,11.51,12.93,7.61,20.8,12.87,6.45,23.38,-1.1,0.8062,9.2,23.38,26.04,1,1,2.878,17.928,0.0963,0.3755,0.2754
2026-04-05 08:00:00+00:00,New York,40.7143,-74.006,12.92,9.93,90,5.19,13.8,24.9,44.58,8,6,1,1,0.8660254037844387,-0.4999999999999998,11.79,3.37,32.1,10.592,2.71,23.705,8.953,7.843,23.442,14.45,37.55,10.03,9.4,13.04,12.15,7.61,20.0,12.32,-1.53,7.03,-0.1,-0.1059,11.1,7.03,31.54,1,1,2.442,17.013,0.0861,0.4458,0.256
2026-04-05 09:00:00+00:00,New York,40.7143,-74.006,16.58,10.01,90,3.99,13.5,25.3,46.64,9,6,1,1,0.7071067811865476,-0.7071067811865475,14.65,1.838,42.923,12.063,3.209,27.915,8.579,7.204,23.17,12.92,44.58,9.93,8.0,14.17,11.13,7.75,21.38,12.75,3.66,2.06,0.08,0.2833,11.8,2.06,32.47,1,1,4.054,22.005,0.1105,0.4664,0.3616
2026-04-05 10:00:00+00:00,New York,40.7143,-74.006,7.6,8.45,90,4.35,21.3,24.7,13.77,10,6,1,0,0.49999999999999994,-0.8660254037844387,12.367,4.515,34.997,11.492,3.699,28.292,7.586,5.314,23.025,16.58,46.64,10.01,14.45,37.55,10.03,11.03,11.51,12.93,-8.98,-32.87,-1.56,-0.5416,3.4,-32.87,-23.78,1,1,1.708,20.225,0.0507,0.1377,0.324
2026-04-05 11:00:00+00:00,New York,40.7143,-74.006,8.78,7.48,90,5.22,22.5,24.8,9.27,11,6,1,0,0.258819045102521,-0.9659258262890682,10.987,4.88,23.227,11.388,3.776,27.663,7.004,4.236,23.067,7.6,13.77,8.45,12.92,44.58,9.93,9.4,13.04,12.15,1.18,-4.5,-0.97,0.1553,2.3,-4.5,-35.31,1,1,1.65,16.917,0.0585,0.0927,0.254
2026-04-05 12:00:00+00:00,New York,40.7143,-74.006,8.86,7.57,90,5.04,21.0,24.2,13.22,12,6,1,0,1.2246467991473532e-16,-1.0,8.413,0.706,12.087,11.532,3.636,27.505,7.174,4.225,23.131,8.78,9.27,7.48,16.58,46.64,10.01,8.0,14.17,11.13,0.08,3.95,0.09,0.0091,3.2,3.95,-33.42,-1,-1,1.724,17.51,0.0591,0.1322,0.2665
2026-04-05 13:00:00+00:00,New York,40.7143,-74.006,6.47,6.75,65,6.76,20.9,24.5,14.69,13,6,1,0,-0.2588190451025208,-0.9659258262890683,8.037,1.357,12.393,10.202,3.81,23.695,7.332,4.119,22.789,8.86,13.22,7.57,7.6,13.77,8.45,14.45,37.55,10.03,-2.39,1.47,-0.82,-0.2698,3.6,1.47,0.92,-1,-1,0.943,9.475,0.0431,0.1469,0.0965
2026-04-05 14:00:00+00:00,New York,40.7143,-74.006,6.72,6.7,62,6.75,21.8,24.8,12.1,14,6,1,0,-0.4999999999999997,-0.8660254037844388,7.35,1.314,13.337,9.168,3.766,18.282,7.566,3.904,23.007,6.47,14.69,6.75,8.78,9.27,7.48,12.92,44.58,9.93,0.25,-2.59,-0.05,0.0386,3.0,-2.59,2.83,-1,-1,0.981,9.051,0.0448,0.121,0.0876
2026-04-05 15:00:00+00:00,New York,40.7143,-74.006,6.72,7.42,68,5.92,21.0,25.1,16.33,15,6,1,0,-0.7071067811865471,-0.7071067811865479,6.637,0.144,14.373,7.525,1.074,13.23,7.804,3.652,22.919,6.72,12.1,6.7,8.86,13.22,7.57,16.58,46.64,10.01,0.0,4.23,0.72,0.0,4.1,4.23,3.11,-1,-1,1.116,11.296,0.0448,0.1633,0.135
2026-04-05 16:00:00+00:00,New York,40.7143,-74.006,9.63,7.78,63,6.74,22.7,25.1,9.56,16,6,1,0,-0.8660254037844385,-0.5000000000000004,7.69,1.68,12.663,7.863,1.379,12.528,8.164,3.367,22.82,6.72,16.33,7.42,6.47,14.69,6.75,7.6,13.77,8.45,2.91,-6.77,0.36,0.433,2.4,-6.77,-5.13,-1,-1,1.408,9.211,0.0642,0.0956,0.0909
2026-04-05 17:00:00+00:00,New York,40.7143,-74.006,10.99,7.58,67,6.53,13.9,25.1,44.62,17,6,1,1,-0.9659258262890683,-0.25881904510252063,9.113,2.181,23.503,8.232,1.878,18.42,8.269,3.416,22.284,9.63,9.56,7.78,6.72,12.1,6.7,8.78,9.27,7.48,1.36,35.06,-0.2,0.1412,11.2,35.06,32.52,-1,1,1.658,10.106,0.0733,0.4462,0.1099
2026-04-05 18:00:00+00:00,New York,40.7143,-74.006,12.33,8.59,66,7.17,13.5,24.9,45.78,18,6,1,1,-1.0,-1.8369701987210297e-16,10.983,1.35,33.32,8.81,2.531,23.847,8.531,3.478,22.239,10.99,44.62,7.58,6.72,16.33,7.42,8.86,13.22,7.57,1.34,1.16,1.01,0.1219,11.4,1.16,29.45,1,1,1.696,9.078,0.0822,0.4578,0.0881
2026-04-05 19:00:00+00:00,New York,40.7143,-74.006,12.33,8.68,59,6.48,12.0,24.7,51.42,19,6,1,1,-0.9659258262890684,0.2588190451025203,11.883,0.774,47.273,9.787,2.578,29.968,8.731,3.555,21.929,12.33,45.78,8.59,9.63,9.56,7.78,6.47,14.69,6.75,0.0,5.64,0.09,0.0,12.7,5.64,41.86,1,1,1.874,8.967,0.0822,0.5142,0.0858
2026-04-05 20:00:00+00:00,New York,40.7143,-74.006,6.62,10.22,56,6.83,20.5,25.3,18.97,20,6,1,0,-0.8660254037844386,0.5000000000000001,10.427,3.297,38.723,9.77,2.602,31.113,8.965,3.19,22.262,12.33,51.42,8.68,10.99,44.62,7.58,6.72,12.1,6.7,-5.71,-32.45,1.54,-0.4631,4.8,-32.45,-25.65,1,1,0.955,8.081,0.0441,0.1897,0.067
2026-04-05 21:00:00+00:00,New York,40.7143,-74.006,7.55,10.55,59,6.08,22.0,24.9,11.65,21,6,1,0,-0.7071067811865477,0.7071067811865474,8.833,3.064,27.347,9.908,2.423,30.333,9.226,2.764,22.315,6.62,18.97,10.22,12.33,45.78,8.59,6.72,16.33,7.42,0.93,-7.32,0.33,0.1405,2.9,-7.32,-34.13,1,1,1.222,9.547,0.0503,0.1165,0.098
2026-04-05 22:00:00+00:00,New York,40.7143,-74.006,7.57,10.35,56,8.35,22.3,25.2,11.51,22,6,1,0,-0.5000000000000004,0.8660254037844384,7.247,0.543,14.043,9.565,2.609,30.658,9.258,2.739,22.071,7.55,11.65,10.55,12.33,51.42,8.68,9.63,9.56,7.78,0.02,-0.14,-0.2,0.0026,2.9,-0.14,-39.91,-1,1,0.896,6.627,0.0505,0.1151,0.0363
2026-04-05 23:00:00+00:00,New York,40.7143,-74.006,7.48,10.68,63,7.7,21.8,24.7,11.74,23,6,1,0,-0.25881904510252157,0.9659258262890681,7.533,0.047,11.633,8.98,2.619,25.178,9.275,2.725,21.992,7.57,11.51,10.35,6.62,18.97,10.22,10.99,44.62,7.58,-0.09,0.23,0.33,-0.0119,2.9,0.23,-7.23,-1,-1,0.959,8.077,0.0499,0.1174,0.0669
2026-04-06 00:00:00+00:00,New York,40.7143,-74.006,6.19,10.59,60,7.61,22.8,27.4,16.79,0,0,0,0,0.0,1.0,7.08,0.772,13.347,7.957,2.217,20.347,9.216,2.778,22.129,7.48,11.74,10.68,7.55,11.65,10.55,12.33,45.78,8.59,-1.29,5.05,-0.09,-0.1725,4.6,5.05,5.14,-1,-1,0.803,7.782,0.0413,0.1679,0.0607
2026-04-06 01:00:00+00:00,New York,40.7143,-74.006,8.31,12.22,66,7.12,20.0,27.8,28.06,1,0,0,0,0.25881904510252074,0.9659258262890683,7.327,1.068,18.863,7.287,0.759,16.453,9.245,2.764,22.431,6.19,16.79,10.59,7.57,11.51,10.35,12.33,51.42,8.68,2.12,11.27,1.63,0.3425,7.8,11.27,16.55,-1,-1,1.151,9.141,0.0554,0.2806,0.0895
2026-04-06 02:00:00+00:00,New York,40.7143,-74.006,6.61,11.49,61,7.73,20.8,27.7,24.91,2,0,0,0,0.49999999999999994,0.8660254037844387,7.037,1.123,23.253,7.285,0.761,17.443,9.204,2.797,22.636,8.31,28.06,12.22,7.48,11.74,10.68,6.62,18.97,10.22,-1.7,-3.15,-0.73,-0.2046,6.9,-3.15,13.17,-1,-1,0.844,7.791,0.0441,0.2491,0.0609
2026-04-06 03:00:00+00:00,New York,40.7143,-74.006,8.3,11.33,58,6.9,21.4,27.1,21.03,3,0,0,0,0.7071067811865476,0.7071067811865476,7.74,0.979,24.667,7.41,0.867,19.007,9.227,2.787,22.621,6.61,24.91,11.49,6.19,16.79,10.59,7.55,11.65,10.55,1.69,-3.88,-0.16,0.2557,5.7,-3.88,4.24,-1,-1,1.186,8.286,0.0553,0.2103,0.0714
2026-04-06 04:00:00+00:00,New York,40.7143,-74.006,9.58,12.05,92,6.31,23.4,26.5,11.7,4,0,0,0,0.8660254037844386,0.5000000000000001,8.163,1.49,19.213,7.745,1.247,19.038,9.166,2.762,22.629,8.3,21.03,11.33,8.31,28.06,12.22,7.57,11.51,10.35,1.28,-9.33,0.72,0.1542,3.1,-9.33,-16.36,1,1,1.495,14.353,0.0639,0.117,0.1997
2026-04-06 05:00:00+00:00,New York,40.7143,-74.006,7.47,10.26,92,6.31,21.6,24.7,12.55,5,0,0,0,0.9659258262890683,0.25881904510252074,8.45,1.063,15.093,7.743,1.247,19.173,9.086,2.783,22.609,9.58,11.7,12.05,6.61,24.91,11.49,7.48,11.74,10.68,-2.11,0.85,-1.79,-0.2203,3.1,0.85,-12.36,1,1,1.165,14.353,0.0498,0.1255,0.1997
2026-04-06 06:00:00+00:00,New York,40.7143,-74.006,5.61,10.3,92,7.01,21.2,24.7,14.17,6,0,0,0,1.0,6.123233995736766e-17,7.553,1.986,12.807,7.647,1.404,18.737,8.986,2.865,22.609,7.47,12.55,10.26,8.3,21.03,11.33,6.19,16.79,10.59,-1.86,1.62,0.04,-0.249,3.5,1.62,-6.86,1,-1,0.789,12.94,0.0374,0.1417,0.1698
2026-04-06 07:00:00+00:00,New York,40.7143,-74.006,13.96,9.5,92,6.23,14.1,25.1,43.82,7,0,0,1,0.9659258262890683,-0.25881904510252063,9.013,4.384,23.513,8.588,2.965,21.363,8.966,2.826,22.87,5.61,14.17,10.3,9.58,11.7,12.05,8.31,28.06,12.22,8.35,29.65,-0.8,1.4884,11.0,29.65,32.12,1,1,2.205,14.534,0.0931,0.4382,0.2036
2026-04-06 08:00:00+00:00,New York,40.7143,-74.006,11.69,8.34,92,6.61,12.8,24.7,48.18,8,0,0,1,0.8660254037844387,-0.4999999999999998,10.42,4.317,35.39,9.435,3.012,25.242,8.915,2.761,23.02,13.96,43.82,9.5,7.47,12.55,10.26,6.61,24.91,11.49,-2.27,4.36,-1.16,-0.1626,11.9,4.36,35.63,1,1,1.742,13.711,0.0779,0.4818,0.1862
