timestamp,city,pm25,temperature,humidity,wind_speed,traffic_speed,free_flow_speed,traffic_congestion,hour_of_day,is_rush_hour,is_weekend,pm25_rolling_mean_3h,pm25_rolling_mean_6h,pm25_rolling_mean_24h,congestion_rolling_mean_6h,pm25_trend,congestion_trend,pm25_rate_of_change,congestion_rate_of_change,wind_dispersion,weather_stress,risk_score,risk_label,risk_driver,risk_score_mean_24h,risk_score_max_24h,risk_component_aqi,risk_component_traffic,risk_component_weather,is_traffic_anomaly,anomaly_severity,anomaly_direction,congestion_zscore,anomaly_count_24h,last_anomaly_timestamp,forecast_available,pm25_forecast_mean_24h,pm25_forecast_max_24h,pm25_forecast_peak_h
2026-04-06 16:00:00+00:00,New York,4.06,6.25,65,9.33,19.9,25.0,20.4,16,0,0,5.337,5.718,8.249,19.367,-1,-1,-1.07,-2.77,0.431,0.0419,9.27,Low,Traffic,13.85,28.57,0.0108,0.0714,0.0105,0,Normal,Normal,-0.333,2,2026-04-06 09:00:00+00:00,False,,,
2026-04-06 17:00:00+00:00,New York,9.19,6.05,62,9.44,11.6,25.1,53.78,17,1,0,6.127,5.992,8.174,25.628,-1,1,5.13,33.38,0.963,0.0336,22.11,Moderate,Traffic,13.88,28.57,0.0245,0.1882,0.0084,0,Normal,Normal,1.836,2,2026-04-06 09:00:00+00:00,False,,,
2026-04-06 18:00:00+00:00,New York,10.46,7.06,56,8.59,13.3,25.1,47.01,18,1,0,7.903,6.893,8.096,31.323,1,1,1.27,-6.77,1.204,0.0324,20.05,Moderate,Traffic,13.82,28.57,0.0279,0.1645,0.0081,0,Normal,Normal,1.384,2,2026-04-06 09:00:00+00:00,False,,,
2026-04-06 19:00:00+00:00,New York,12.48,7.39,61,7.82,11.6,24.8,53.23,19,1,0,10.71,8.023,8.102,37.262,1,1,2.02,6.22,1.576,0.059,23.44,Moderate,Traffic,13.82,28.57,0.0333,0.1863,0.0148,0,Normal,Normal,1.767,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-06 20:00:00+00:00,New York,5.94,9.23,63,8.82,22.0,24.4,9.84,20,0,0,9.627,7.877,8.074,34.572,1,1,-6.54,-43.39,0.666,0.0455,6.16,Low,Traffic,13.66,28.57,0.0158,0.0344,0.0114,0,Normal,Normal,-0.986,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-06 21:00:00+00:00,New York,7.03,9.04,65,8.11,19.1,24.8,22.98,21,0,0,8.483,8.193,8.052,34.54,1,1,1.09,13.14,0.856,0.0636,11.51,Low,Traffic,13.78,28.57,0.0188,0.0804,0.0159,0,Normal,Normal,-0.187,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-06 22:00:00+00:00,New York,6.62,10.48,52,5.27,20.7,25.0,17.2,22,0,0,6.53,8.62,8.012,34.007,1,-1,-0.41,-5.78,1.233,0.1009,10.3,Low,Traffic,13.92,28.57,0.0176,0.0602,0.0252,0,Normal,Normal,-0.581,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-06 23:00:00+00:00,New York,7.55,10.58,54,4.48,20.8,25.6,18.75,23,0,0,7.067,8.347,8.015,28.168,1,-1,0.93,1.55,1.648,0.1455,12.21,Low,Traffic,14.1,28.57,0.0201,0.0656,0.0364,0,Normal,Normal,-0.507,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-07 00:00:00+00:00,New York,7.55,11.35,59,5.36,21.6,27.5,21.45,0,0,0,7.24,7.862,8.072,23.908,-1,-1,0.0,2.7,1.383,0.1247,12.64,Low,Traffic,14.25,28.57,0.0201,0.0751,0.0312,0,Normal,Normal,-0.343,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-07 01:00:00+00:00,New York,7.24,11.38,51,5.19,21.4,27.5,22.18,1,0,0,7.447,6.988,8.028,18.733,-1,-1,-0.31,0.73,1.369,0.1,12.19,Low,Traffic,14.17,28.57,0.0193,0.0776,0.025,0,Normal,Normal,-0.278,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-07 02:00:00+00:00,New York,6.52,11.69,50,5.49,21.4,27.6,22.46,2,0,0,7.103,7.085,8.024,20.837,-1,-1,-0.72,0.28,1.166,0.0853,11.73,Low,Traffic,14.16,28.57,0.0174,0.0786,0.0213,0,Normal,Normal,-0.252,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-07 03:00:00+00:00,New York,8.54,11.09,56,4.26,20.4,26.6,23.31,3,0,0,7.433,7.337,8.034,20.892,-1,-1,2.02,0.85,1.959,0.1678,14.64,Low,Traffic,14.29,28.57,0.0228,0.0816,0.042,0,Normal,Normal,-0.203,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-07 04:00:00+00:00,New York,8.58,11.14,54,3.39,20.6,27.5,25.09,4,0,0,7.88,7.663,7.992,22.207,1,1,0.04,1.78,2.458,0.2234,16.65,Low,Traffic,14.5,28.57,0.0229,0.0878,0.0558,0,Normal,Normal,-0.124,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-07 05:00:00+00:00,New York,7.6,10.31,56,4.28,21.2,24.7,14.17,5,0,0,8.24,7.672,7.998,21.443,1,1,-0.98,-10.92,1.735,0.1666,11.15,Low,Traffic,14.49,28.57,0.0203,0.0496,0.0416,0,Normal,Normal,-0.874,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-07 06:00:00+00:00,New York,6.48,10.14,56,4.5,19.1,24.8,22.98,6,0,0,7.553,7.493,8.034,21.698,1,1,-1.12,8.81,1.409,0.1536,13.61,Low,Traffic,14.61,28.57,0.0173,0.0804,0.0384,0,Normal,Normal,-0.303,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-07 07:00:00+00:00,New York,11.26,8.28,54,3.31,12.2,25.0,51.2,7,1,0,8.447,8.163,7.921,26.535,1,1,4.78,28.22,3.302,0.2311,26.7,Moderate,Traffic,14.72,28.57,0.03,0.1792,0.0578,0,Normal,Normal,1.582,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-07 08:00:00+00:00,New York,14.77,8.2,53,1.05,16.4,26.0,36.92,8,1,0,10.837,9.538,8.05,28.945,1,1,3.51,-14.28,12.843,0.8712,38.64,Moderate,Weather,15.3,38.64,0.0394,0.1292,0.2178,0,Normal,Normal,0.677,1,2026-04-06 09:00:00+00:00,False,,,
2026-04-07 09:00:00+00:00,New York,16.46,8.01,52,1.05,14.6,25.0,41.6,9,1,0,14.163,10.858,8.177,31.993,1,1,1.69,4.68,14.313,0.8528,40.27,High,Weather,15.79,40.27,0.0439,0.1456,0.2132,0,Normal,Normal,1.14,0,,False,,,
2026-04-07 10:00:00+00:00,New York,16.46,7.03,56,1.05,17.7,25.2,29.76,10,0,0,15.897,12.172,8.543,32.772,1,1,0.0,-11.84,14.313,0.9264,37.97,Moderate,Weather,16.9,40.27,0.0439,0.1042,0.2316,0,Normal,Normal,0.205,0,,False,,,
2026-04-07 11:00:00+00:00,New York,13.2,6.36,58,1.05,20.3,25.3,19.76,11,0,0,15.373,13.105,8.779,33.703,1,1,-3.26,-10.0,11.478,0.9632,34.52,Moderate,Weather,17.87,40.27,0.0352,0.0692,0.2408,0,Normal,Normal,-0.577,0,,False,,,
2026-04-07 12:00:00+00:00,New York,12.54,5.54,60,1.05,19.4,25.0,22.4,12,0,0,14.067,14.115,9.091,33.607,1,1,-0.66,2.64,10.904,1.0,36.18,Moderate,Weather,19.0,40.27,0.0334,0.0784,0.25,0,Normal,Normal,-0.414,0,,False,,,
2026-04-07 13:00:00+00:00,New York,10.58,6.08,57,1.05,19.3,25.2,23.41,13,0,0,12.107,14.002,9.294,28.975,1,-1,-1.96,1.01,9.2,0.9448,34.63,Moderate,Weather,19.99,40.27,0.0282,0.0819,0.2362,0,Normal,Normal,-0.358,0,,False,,,
2026-04-07 14:00:00+00:00,New York,11.1,4.94,59,1.05,21.9,25.4,13.78,14,0,0,11.407,13.39,9.472,25.118,1,-1,0.52,-9.63,9.652,0.9816,32.32,Moderate,Weather,20.81,40.27,0.0296,0.0482,0.2454,0,Normal,Normal,-1.061,0,,False,,,
2026-04-07 15:00:00+00:00,New York,10.97,5.59,57,1.05,20.5,25.1,18.33,15,0,0,10.883,12.475,9.716,21.24,-1,-1,-0.13,4.55,9.539,0.9448,32.96,Moderate,Weather,21.74,40.27,0.0292,0.0642,0.2362,0,Normal,Normal,-0.684,0,,False,,,
2026-04-07 16:00:00+00:00,New York,11.53,6.1,57,1.05,21.3,25.1,15.14,16,0,0,11.2,11.653,10.027,18.803,-1,-1,0.56,-3.19,10.026,0.9448,32.0,Moderate,Weather,22.69,40.27,0.0308,0.053,0.2362,0,Normal,Normal,-0.903,0,,False,,,
2026-04-07 17:00:00+00:00,New York,15.68,6.0,59,1.05,14.6,24.8,41.13,17,1,0,12.727,12.067,10.298,22.365,-1,-1,4.15,25.99,13.635,0.9816,43.12,High,Weather,23.57,43.12,0.0418,0.144,0.2454,0,Normal,Normal,1.208,0,,False,,,
2026-04-07 18:00:00+00:00,New York,15.82,7.33,53,1.05,17.1,24.8,31.05,18,1,0,14.343,12.613,10.521,23.807,1,1,0.14,-10.08,13.757,0.8712,36.87,Moderate,Weather,24.27,43.12,0.0422,0.1087,0.2178,0,Normal,Normal,0.464,0,,False,,,
2026-04-07 19:00:00+00:00,New York,14.08,8.66,55,1.05,15.0,25.7,41.63,19,1,0,15.193,13.197,10.588,26.843,1,1,-1.74,10.58,12.243,0.908,41.03,High,Weather,25.0,43.12,0.0376,0.1457,0.227,0,Normal,Normal,1.573,0,,False,,,
2026-04-07 20:00:00+00:00,New York,12.78,8.31,51,1.05,19.4,24.2,19.83,20,0,0,14.227,13.477,10.872,27.852,1,1,-1.3,-21.8,11.113,0.8344,31.21,Moderate,Weather,26.04,43.12,0.0341,0.0694,0.2086,0,Normal,Normal,-0.589,0,,False,,,
2026-04-07 21:00:00+00:00,New York,4.19,9.24,51,5.94,21.3,24.7,13.77,21,0,0,10.35,12.347,10.754,27.092,-1,1,-8.59,-6.06,0.694,0.0747,7.81,Low,Traffic,25.89,43.12,0.0112,0.0482,0.0187,0,Normal,Normal,-1.128,0,,False,,,
2026-04-07 22:00:00+00:00,New York,3.01,8.9,64,8.08,18.4,24.3,24.28,22,0,0,6.66,10.927,10.604,28.615,-1,1,-1.18,10.51,0.368,0.0616,10.84,Low,Traffic,25.91,43.12,0.008,0.085,0.0154,0,Normal,Normal,-0.131,0,,False,,,
2026-04-07 23:00:00+00:00,New York,3.58,8.73,64,7.64,19.8,24.2,18.18,23,0,0,3.593,8.91,10.438,24.79,-1,-1,0.57,-6.1,0.463,0.071,9.09,Low,Traffic,25.78,43.12,0.0096,0.0636,0.0177,0,Normal,Normal,-0.732,0,,False,,,
2026-04-08 00:00:00+00:00,New York,3.57,10.12,59,6.31,22.0,27.4,19.71,0,0,0,3.387,6.868,10.272,22.9,-1,-1,-0.01,1.53,0.557,0.0908,10.12,Low,Traffic,25.68,43.12,0.0095,0.069,0.0227,0,Normal,Normal,-0.571,0,,False,,,
2026-04-08 01:00:00+00:00,New York,4.71,9.9,67,6.82,20.7,27.2,23.9,1,0,0,3.953,5.307,10.167,19.945,-1,-1,1.14,4.19,0.681,0.1009,12.14,Low,Traffic,25.68,43.12,0.0126,0.0836,0.0252,0,Normal,Normal,-0.165,0,,False,,,
2026-04-08 02:00:00+00:00,New York,7.09,9.38,63,5.41,20.8,27.8,25.18,2,0,0,5.123,4.358,10.191,20.837,-1,-1,2.38,1.28,1.287,0.138,14.15,Low,Traffic,25.78,43.12,0.0189,0.0881,0.0345,0,Normal,Normal,-0.05,0,,False,,,
2026-04-08 03:00:00+00:00,New York,6.24,9.59,63,5.08,19.7,27.3,27.84,3,0,0,6.013,4.7,10.095,23.182,-1,1,-0.85,2.66,1.205,0.1534,15.24,Low,Traffic,25.8,43.12,0.0166,0.0974,0.0384,0,Normal,Normal,0.194,0,,False,,,
2026-04-08 04:00:00+00:00,New York,6.6,8.86,64,4.77,23.9,27.7,13.72,4,0,0,6.643,5.298,10.012,21.422,-1,1,0.36,-14.12,1.355,0.1741,10.91,Low,Traffic,25.56,43.12,0.0176,0.048,0.0435,0,Normal,Normal,-1.124,0,,False,,,
2026-04-08 05:00:00+00:00,New York,5.25,9.59,66,6.36,19.0,24.5,22.45,5,0,0,6.03,5.577,9.915,22.133,1,1,-1.35,8.73,0.813,0.1122,12.06,Low,Traffic,25.6,43.12,0.014,0.0786,0.028,0,Normal,Normal,-0.325,0,,False,,,
2026-04-08 06:00:00+00:00,New York,5.03,8.62,63,6.18,19.1,25.3,24.51,6,0,0,5.627,5.82,9.854,22.933,1,-1,-0.22,2.06,0.801,0.1083,12.63,Low,Traffic,25.56,43.12,0.0134,0.0858,0.0271,0,Normal,Normal,-0.129,0,,False,,,
2026-04-08 07:00:00+00:00,New York,8.59,7.15,65,6.11,15.4,25.0,38.4,7,1,0,6.29,6.467,9.743,25.35,1,1,3.56,13.89,1.383,0.1175,18.67,Low,Traffic,25.22,43.12,0.0229,0.1344,0.0294,0,Normal,Normal,1.456,0,,False,,,
2026-04-08 08:00:00+00:00,New York,12.14,7.51,66,5.26,15.0,24.4,38.52,8,1,0,8.587,7.308,9.633,27.573,1,1,3.55,0.12,2.265,0.1566,20.64,Moderate,Traffic,24.47,43.12,0.0324,0.1348,0.0392,0,Normal,Normal,1.447,0,,False,,,
2026-04-08 09:00:00+00:00,New York,10.83,6.6,66,5.14,16.4,24.9,34.14,9,1,0,10.52,8.073,9.399,28.623,1,1,-1.31,-4.38,2.067,0.1625,18.9,Low,Traffic,23.58,43.12,0.0289,0.1195,0.0406,0,Normal,Normal,1.054,0,,False,,,
2026-04-08 10:00:00+00:00,New York,5.27,5.32,65,6.36,18.6,25.1,25.9,10,0,0,9.413,7.852,8.932,30.653,1,1,-5.56,-8.24,0.816,0.1089,13.18,Low,Traffic,22.55,43.12,0.014,0.0906,0.0272,0,Normal,Normal,0.12,0,,False,,,
2026-04-08 11:00:00+00:00,New York,5.56,5.22,70,6.67,18.5,24.4,24.18,11,0,0,7.22,7.903,8.614,30.942,1,1,0.29,-1.72,0.821,0.1148,12.81,Low,Traffic,21.65,43.12,0.0148,0.0846,0.0287,0,Normal,Normal,-0.103,0,,False,,,
2026-04-08 12:00:00+00:00,New York,4.61,4.35,69,6.85,19.1,24.8,22.98,12,0,0,5.147,7.833,8.284,30.687,-1,1,-0.95,-1.2,0.663,0.1061,11.92,Low,Traffic,20.64,43.12,0.0123,0.0804,0.0265,0,Normal,Normal,-0.247,0,,False,,,
2026-04-08 13:00:00+00:00,New York,5.16,3.08,70,6.66,20.4,25.2,19.05,13,0,0,5.11,7.262,8.058,27.462,-1,-1,0.55,-3.93,0.763,0.1151,10.93,Low,Traffic,19.65,43.12,0.0138,0.0667,0.0288,0,Normal,Normal,-0.681,0,,False,,,
2026-04-08 14:00:00+00:00,New York,3.3,4.14,68,8.48,20.1,24.9,19.28,14,0,0,4.357,5.788,7.733,24.255,-1,-1,-1.86,0.23,0.385,0.0637,9.22,Low,Traffic,18.69,43.12,0.0088,0.0675,0.0159,0,Normal,Normal,-0.7,0,,False,,,
2026-04-08 15:00:00+00:00,New York,3.78,4.16,64,8.12,21.3,25.6,16.8,15,0,0,4.08,4.613,7.433,21.365,-1,-1,0.48,-2.48,0.46,0.0608,8.41,Low,Traffic,17.66,43.12,0.0101,0.0588,0.0152,0,Normal,Normal,-0.982,0,,False,,,
2026-04-08 16:00:00+00:00,New York,3.17,3.63,70,8.01,19.2,24.7,22.27,16,0,0,3.417,4.263,7.085,20.76,-1,-1,-0.61,5.47,0.391,0.0787,10.6,Low,Traffic,16.77,43.12,0.0084,0.0779,0.0197,0,Normal,Normal,-0.378,0,,False,,,
2026-04-08 17:00:00+00:00,New York,3.17,5.23,68,9.18,14.9,25.0,40.4,17,1,0,3.373,3.865,6.564,23.463,-1,-1,0.0,18.13,0.342,0.0511,16.26,Low,Traffic,15.65,41.03,0.0084,0.1414,0.0128,0,Normal,Normal,1.858,0,,False,,,
2026-04-08 18:00:00+00:00,New York,8.71,5.09,64,8.61,14.9,25.1,40.64,18,1,0,5.017,4.548,6.268,26.407,-1,1,5.54,0.24,1.0,0.0515,17.83,Low,Traffic,14.86,41.03,0.0232,0.1422,0.0129,0,Normal,Normal,1.729,0,,False,,,
2026-04-08 19:00:00+00:00,New York,5.45,5.94,67,7.76,14.6,25.3,42.29,19,1,0,5.777,4.597,5.908,30.28,1,1,-3.26,1.65,0.693,0.0764,18.16,Low,Traffic,13.91,31.21,0.0145,0.148,0.0191,0,Normal,Normal,1.905,0,,False,,,
2026-04-08 20:00:00+00:00,New York,3.45,6.51,69,7.54,19.8,24.9,20.48,20,0,0,5.87,4.622,5.519,30.48,1,1,-2.0,-21.81,0.452,0.0871,10.27,Low,Traffic,13.03,20.64,0.0092,0.0717,0.0218,0,Normal,Normal,-0.613,0,,False,,,
2026-04-08 21:00:00+00:00,New York,2.54,7.05,68,7.63,19.5,25.0,22.0,21,0,0,3.813,4.415,5.45,31.347,-1,1,-0.91,1.52,0.329,0.0822,10.44,Low,Traffic,13.14,20.64,0.0068,0.077,0.0206,0,Normal,Normal,-0.496,0,,False,,,
2026-04-08 22:00:00+00:00,New York,11.72,9.59,68,4.53,21.9,25.4,13.78,22,0,0,5.903,5.84,5.813,29.932,1,-1,9.18,-8.22,2.531,0.2068,13.11,Low,Weather,13.24,20.64,0.0312,0.0482,0.0517,0,Normal,Normal,-1.371,0,,False,,,
2026-04-08 23:00:00+00:00,New York,10.61,10.21,64,5.16,19.0,25.4,25.2,23,0,0,8.29,7.08,6.106,27.398,1,-1,-1.11,11.42,2.017,0.1535,15.49,Low,Traffic,13.5,20.64,0.0283,0.0882,0.0384,0,Normal,Normal,-0.092,0,,False,,,
2026-04-09 00:00:00+00:00,New York,11.52,10.47,67,4.21,23.6,27.8,15.11,0,0,0,11.283,7.548,6.438,23.143,1,-1,0.91,-10.09,2.673,0.225,13.98,Low,Weather,13.66,20.64,0.0307,0.0529,0.0562,0,Normal,Normal,-1.222,0,,False,,,
2026-04-09 01:00:00+00:00,New York,9.68,10.72,66,5.47,20.7,28.0,26.07,1,0,0,10.603,8.253,6.645,20.44,1,-1,-1.84,10.96,1.738,0.1468,15.37,Low,Traffic,13.8,20.64,0.0258,0.0912,0.0367,0,Normal,Normal,0.021,0,,False,,,
2026-04-09 02:00:00+00:00,New York,12.7,11.35,66,3.83,22.1,28.2,21.63,2,0,0,11.3,9.795,6.878,20.632,1,-1,3.02,-4.44,3.232,0.2514,17.24,Low,Traffic,13.93,20.64,0.0339,0.0757,0.0628,0,Normal,Normal,-0.468,0,,False,,,
2026-04-09 03:00:00+00:00,New York,10.21,10.93,58,4.02,22.8,28.0,18.57,3,0,0,10.863,11.073,7.044,20.06,1,-1,-2.49,-3.06,2.478,0.1939,14.07,Low,Traffic,13.88,20.64,0.0272,0.065,0.0485,0,Normal,Normal,-0.763,0,,False,,,
2026-04-09 04:00:00+00:00,New York,11.89,10.77,58,3.12,23.4,27.6,15.22,4,0,0,11.6,11.102,7.264,20.3,1,-1,1.68,-3.35,3.693,0.2772,15.43,Low,Weather,14.07,20.64,0.0317,0.0533,0.0693,0,Normal,Normal,-1.158,0,,False,,,
2026-04-09 05:00:00+00:00,New York,12.25,9.91,65,3.17,18.4,24.7,25.51,5,0,0,11.45,11.375,7.556,20.352,1,-1,0.36,10.29,3.746,0.3166,20.12,Moderate,Traffic,14.4,20.64,0.0327,0.0893,0.0792,0,Normal,Normal,-0.003,0,,False,,,
2026-04-09 06:00:00+00:00,New York,11.17,9.66,72,4.1,19.9,25.1,20.72,6,0,0,11.77,11.317,7.812,21.287,1,1,-1.08,-4.79,2.66,0.2588,16.7,Low,Traffic,14.57,20.64,0.0298,0.0725,0.0647,0,Normal,Normal,-0.528,0,,False,,,
2026-04-09 07:00:00+00:00,New York,17.7,8.87,67,2.84,9.6,25.0,61.6,7,1,0,13.707,12.653,8.191,27.208,1,1,6.53,40.88,6.02,0.3782,35.74,Moderate,Traffic,15.28,35.74,0.0472,0.2156,0.0946,1,Severe,Spike,3.133,1,2026-04-09 07:00:00+00:00,False,,,
2026-04-09 08:00:00+00:00,New York,17.6,8.35,67,3.37,12.4,24.8,50.0,8,1,0,15.49,13.47,8.419,31.937,1,1,-0.1,-11.6,5.072,0.3046,29.81,Moderate,Traffic,15.67,35.74,0.0469,0.175,0.0762,0,Normal,Normal,1.929,1,2026-04-09 07:00:00+00:00,False,,,
2026-04-09 09:00:00+00:00,New York,17.69,6.8,69,4.46,12.0,25.3,52.57,9,1,0,17.663,14.717,8.705,37.603,1,1,0.09,2.57,3.879,0.2162,28.52,Moderate,Traffic,16.07,35.74,0.0472,0.184,0.054,0,Normal,Normal,1.915,1,2026-04-09 07:00:00+00:00,False,,,
2026-04-09 10:00:00+00:00,New York,13.08,6.32,64,4.04,18.8,25.0,24.8,10,0,0,16.123,14.915,9.03,39.2,1,1,-4.61,-27.77,3.159,0.2231,17.75,Low,Traffic,16.26,35.74,0.0349,0.0868,0.0558,0,Normal,Normal,-0.211,1,2026-04-09 07:00:00+00:00,False,,,
2026-04-09 11:00:00+00:00,New York,11.52,5.92,69,3.66,18.8,24.7,23.89,11,0,0,14.097,14.793,9.278,38.93,1,1,-1.56,-0.91,3.064,0.2843,18.54,Low,Traffic,16.5,35.74,0.0307,0.0836,0.0711,0,Normal,Normal,-0.279,1,2026-04-09 07:00:00+00:00,False,,,
2026-04-09 12:00:00+00:00,New York,12.75,5.67,72,3.84,18.4,24.8,25.81,12,0,0,12.45,15.057,9.618,39.778,1,1,1.23,1.92,3.236,0.2827,19.5,Low,Traffic,16.81,35.74,0.034,0.0903,0.0707,0,Normal,Normal,-0.142,1,2026-04-09 07:00:00+00:00,False,,,
2026-04-09 13:00:00+00:00,New York,10.53,5.83,65,4.84,17.6,24.4,27.87,13,0,0,11.6,13.862,9.841,34.157,-1,-1,-2.22,2.06,2.132,0.1744,16.92,Low,Traffic,17.06,35.74,0.0281,0.0975,0.0436,0,Normal,Normal,-0.012,1,2026-04-09 07:00:00+00:00,False,,,
2026-04-09 14:00:00+00:00,New York,11.07,5.44,71,3.97,21.2,25.1,15.54,14,0,0,11.45,12.773,10.165,28.413,-1,-1,0.54,-12.33,2.72,0.2652,15.02,Low,Weather,17.3,35.74,0.0295,0.0544,0.0663,0,Normal,Normal,-0.946,1,2026-04-09 07:00:00+00:00,False,,,
2026-04-09 15:00:00+00:00,New York,10.42,4.66,68,4.75,18.2,24.8,26.61,15,0,0,10.673,11.562,10.442,24.087,-1,-1,-0.65,11.07,2.148,0.1927,16.91,Low,Traffic,17.66,35.74,0.0278,0.0931,0.0482,0,Normal,Normal,-0.13,1,2026-04-09 07:00:00+00:00,False,,,
2026-04-09 16:00:00+00:00,New York,7.77,6.38,77,5.91,19.2,25.1,23.51,16,0,0,9.753,10.677,10.633,23.872,-1,-1,-2.65,-3.1,1.293,0.1671,14.48,Low,Traffic,17.82,35.74,0.0207,0.0823,0.0418,0,Normal,Normal,-0.376,1,2026-04-09 07:00:00+00:00,False,,,
2026-04-09 17:00:00+00:00,New York,7.77,5.29,71,4.76,9.6,25.2,61.9,17,1,0,8.653,10.052,10.825,30.207,-1,1,0.0,38.39,1.599,0.2052,28.86,Moderate,Traffic,18.34,35.74,0.0207,0.2166,0.0513,1,Moderate,Spike,2.279,2,2026-04-09 17:00:00+00:00,False,,,
2026-04-09 18:00:00+00:00,New York,15.29,8.18,63,5.52,11.5,24.9,53.82,18,1,0,10.277,10.475,11.099,34.875,-1,1,7.52,-8.08,2.721,0.1332,26.25,Moderate,Traffic,18.69,35.74,0.0408,0.1884,0.0333,0,Normal,Normal,1.6,2,2026-04-09 17:00:00+00:00,False,,,
2026-04-09 19:00:00+00:00,New York,15.29,7.92,71,4.69,10.1,24.6,58.94,19,1,0,12.783,11.268,11.509,40.053,1,1,0.0,5.12,3.192,0.2097,29.95,Moderate,Traffic,19.19,35.74,0.0408,0.2063,0.0524,0,Normal,Normal,1.781,2,2026-04-09 17:00:00+00:00,False,,,
2026-04-09 20:00:00+00:00,New York,10.94,8.18,66,5.41,21.9,25.4,13.78,20,0,0,13.84,11.247,11.821,39.76,1,1,-4.35,-45.16,1.985,0.1495,11.48,Low,Traffic,19.24,35.74,0.0292,0.0482,0.0374,0,Normal,Normal,-1.011,2,2026-04-09 17:00:00+00:00,False,,,
2026-04-09 21:00:00+00:00,New York,10.08,8.83,68,4.43,22.1,25.4,12.99,21,0,0,12.103,11.19,12.135,37.49,1,1,-0.86,-0.79,2.225,0.2137,12.58,Low,Weather,19.33,35.74,0.0269,0.0455,0.0534,0,Normal,Normal,-1.018,2,2026-04-09 17:00:00+00:00,True,13.27,18.55,2026-04-10 09:00:00+00:00
